date,Wind_speed,Power,Nacelle_ambient_temperature,Generator_bearing_temperature,Gear_oil_temperature,Ambient_temperature,Rotor_Speed,Nacelle_temperature,Bearing_temperature,Generator_speed,Yaw_angle,Wind_direction,Wheel_hub_temperature,Gear_box_inlet_temperature,Failure_status
26-10-2021,17.66,2.27,26.38,96.01,66.25,-14,111.53,43.61,70,1190.75,20.54,19.53,25.5,19.93,No_failure
25-09-2021,13.88,2.67,1.19,74.64,71.4,25.84,226.52,31.59,70,1544.37,15.27,70.34,38.65,14.99,No_failure
14-04-2021,10.28,2.71,20.01,88.9,72.9,25.24,185.79,41.67,70,1290.16,1.53,21.79,52.84,18.73,No_failure
17-10-2021,18.01,2.76,19.77,81.76,85.74,-1.96,87.93,37.67,70,1244.85,37.46,49.33,51.35,17.84,No_failure
10-06-2021,30,2.79,17.9,91.2,79.45,40,176.45,37.1,70,1146.27,17.08,8.03,5.23,16.1,No_failure
05-08-2021,7.26,2.66,33.4,81.58,80.31,24.14,203.85,59.62,70,1800,11.06,21.51,14.68,10.56,No_failure
02-05-2021,5.3,3.06,40,74.25,50.59,0.45,255.01,44.76,70,1311.88,8.8,39.57,16.95,13.93,No_failure
07-12-2021,21.81,2.45,1.88,73.7,89.08,-17.3,149.82,30,70,1000,20.78,0.7,67.5,13.53,No_failure
06-09-2021,16.46,2.7,40,99.66,73.96,40,143.98,35.13,70,1040.08,7.29,24.54,30.09,14.89,No_failure
23-08-2021,0.04,11.92,130.84,142.07,111.04,80.96,447.34,74.76,137.72,2479.46,70.72,156.56,114.94,108.64,Failure
11-04-2021,11.5,2.19,5.31,93.27,57.9,40,184.8,44.38,70,1376.23,33.85,3.28,0.61,13.83,No_failure
19-05-2021,19.81,2.96,19.24,95.73,90,8.57,109.77,46.92,100,1442.56,0.46,24.05,55.39,14.32,No_failure
13-12-2021,25.97,2.09,40,77.33,87.83,-10.14,184.54,55.61,70,1000,36.21,61.59,60.67,10.04,No_failure
13-08-2021,20.49,2.82,1.75,70.56,50,8.42,229.87,60,70,1588.35,60,16.01,-38.16,20,No_failure
19-08-2021,23.41,2.35,40,78.31,77.05,22.98,203.77,43.78,70,1483.96,15.42,30.87,-18.19,16.24,No_failure
26-01-2021,11.01,2.98,40,70.11,74.12,35.32,194.78,50.82,70,1211.91,54.26,72.92,22.29,15.08,No_failure
29-11-2021,10.05,3.5,18.05,98.22,78.38,7.81,223.11,50.07,78.54,1222.62,60,22.46,74.81,12.37,No_failure
04-06-2021,12.64,3.02,1.37,72.56,63.42,-2.09,217.68,50.13,70,1751.19,0.94,130.22,24.63,11.95,No_failure
10-11-2021,12.84,2.68,40,88.98,73.42,20.07,199.88,33.54,70,1453.44,51.47,42.33,53.73,13.05,No_failure
25-11-2021,13.74,2.81,18.32,98.62,89.01,18.25,232.39,45.1,70,1000,18.39,14.05,28.82,14.93,No_failure
17-01-2021,7.88,2.45,22.26,83.78,74.66,15.88,188.88,43.85,80.75,1763.38,34.44,2.01,-10.16,17.2,No_failure
28-09-2021,11.32,2.87,10.2,70.44,78.26,27.05,173.88,45.73,70,1384.57,60,85.23,-8.26,17.79,No_failure
03-04-2021,22.31,3.5,12.6,86.02,75.12,33.13,182.36,37.58,70,1299.84,44.97,122.85,26.74,11.67,No_failure
30-11-2021,13.77,2.58,40,99.88,80.31,-20,184.64,49.21,100,1075.02,33.21,49.8,77.34,10,No_failure
17-02-2021,20.38,3.19,23.35,76.16,66.03,-15.51,260.17,43.79,70,1199.45,11.2,50.85,42.14,20,No_failure
14-09-2021,0.79,8.73,6.23,126.79,121.82,80.67,352.09,74.47,129.76,2019.88,88.09,38.32,99.93,98.7,Failure
04-05-2021,18.74,2.8,25.05,74.37,90,26.68,128.54,34.27,70,1570.21,9.62,90.4,64.79,17.81,No_failure
17-05-2021,19.6,2.7,40,86.98,85.26,14.87,160.7,39.11,70,1375.75,1.83,55.11,-12.44,11.14,No_failure
09-07-2021,19.73,3.13,2.45,82.26,75.22,4.63,229.39,44.04,70,1254.25,14.45,33.41,25.36,11.35,No_failure
10-02-2021,42.13,0.33,-49.41,12.33,118.05,-5.42,30.53,-16.72,20.71,536.42,140.52,73.26,-68.98,22.53,Failure
02-02-2021,43.89,0.24,-57.55,53.92,124.8,-5.24,9.09,17.9,26.39,582.15,177.95,266.63,-72.98,29.44,Failure
14-11-2021,13.8,2.98,23.18,97.18,77.69,5.39,179.62,51.23,70,1284.22,19.64,13.54,-8.57,12.08,No_failure
19-02-2021,18.32,2.76,3.31,83.23,86.46,21.17,98.97,43.91,70,1669.66,17.81,47.76,3.22,14.31,No_failure
02-05-2021,14.98,2.66,14.88,77.53,67,16.2,273.76,53.08,89.08,1222.18,6.09,80.29,9.35,16.54,No_failure
03-06-2021,23.07,2.81,25.55,74.44,69.86,7.6,130.56,41.3,100,1648.02,15.96,77.98,50.06,19.01,No_failure
11-11-2021,16.72,2.93,24.89,97.2,64.04,8.66,300,37.42,100,1358.15,25.26,51.73,24.4,14.18,No_failure
05-05-2021,22.12,2.68,35.95,70.51,66.77,40,56.61,46.29,70,1539.21,57.65,28.67,-1.21,11.86,No_failure
18-11-2021,21.64,3.5,40,86.76,68.06,-3.29,198.78,48.27,77.76,1632.35,14.2,148.68,34.78,11.28,No_failure
12-05-2021,4.87,2.41,34.12,71.46,56.32,12.41,112.76,36.33,73.21,1307.18,31.36,63.9,49.42,14.53,No_failure
13-02-2021,16.07,3.05,22.83,78.39,63.5,28.19,257.44,46.05,70,1800,9.54,11.71,29.55,16.12,No_failure
06-01-2021,12.32,2.79,40,78.03,52.94,13.69,144.17,47.93,70,1281.88,56.83,7.08,80,14.53,No_failure
28-12-2021,65.58,5.83,47.83,97,73.11,-3.3,191.72,76.43,70,2831.54,24.08,101.51,10.28,15.9,No_failure
16-07-2021,11.51,2.75,4.73,73.39,69.91,9.52,70.28,41.36,70,1540.07,58.95,0.42,45.42,16.19,No_failure
23-03-2021,10.75,2.63,33.56,73.98,57.97,2.81,240.3,41.91,82.93,1301.46,32.13,124.51,6.54,19.21,No_failure
11-06-2021,23.24,2.97,40,90.77,61.06,-5.06,175.31,50.66,70,1016.68,40.17,6.47,80,17.31,No_failure
21-09-2021,23.72,3.29,37.51,75.33,50,-7.83,176.73,30,100,1300.18,15.15,4.94,80,20,No_failure
16-09-2021,13.75,2.38,26.74,71.16,50,-0.37,211.12,31.56,70,1468.71,23.78,22.39,3.27,12.97,No_failure
23-11-2021,7.79,2.45,14.06,89.47,64.55,-20,262.33,43.78,70,1602.89,6.04,20.51,9.45,14.6,No_failure
01-10-2021,19.81,2.19,8.03,88.05,68.01,5.84,177.96,42.48,70,1632.02,3.84,19.5,-21.65,14.29,No_failure
15-02-2021,24.5,2.36,40,80.64,73.64,19.15,112.75,48.76,100,1534.92,19.74,13.72,34.71,14.97,No_failure
09-08-2021,1.9,6.15,-94.5,135.41,117.73,80.61,435.05,79.28,115.35,2392.16,124.58,-181.38,111.47,97.19,Failure
19-08-2021,25.66,3.16,18.9,95.79,63.68,18.36,170.37,37.31,70,1768.88,60,48.36,31.26,14.13,No_failure
08-01-2021,4.16,3.11,40,88.44,77.66,11.03,282.21,51.43,70,1439.14,57.15,29.82,25.14,13.54,No_failure
07-12-2021,13.37,3.07,39.11,70.43,56.18,17.71,203.67,41.87,70,1070.58,60,13.35,57.59,14.27,No_failure
27-06-2021,14.7,2.89,30.72,76.51,67.23,17.17,175.99,35.87,78.88,1000,2.67,62.91,26.8,13.96,No_failure
10-08-2021,1.33,5.51,122.88,124.66,101.27,75.3,432.81,73.18,131.46,2081.02,175.12,347.73,103.29,110.86,Failure
23-12-2021,1.89,9.43,-106.94,126.73,123.89,65.79,447.38,88.4,139.45,2177.93,173.08,-52.08,116.99,79.57,Failure
15-05-2021,16.72,3.05,31.02,89.27,67.74,-1.46,279.86,46.62,70,1169.65,45.81,34.25,0.05,13.49,No_failure
09-09-2021,25.38,2.81,7.71,95.99,73.07,11.36,228.71,53.52,98.87,1362.74,2.26,18.84,16.28,11.86,No_failure
10-08-2021,24.2,2.63,18.16,79.26,76.44,-0.39,177.61,60,100,1557.54,0.52,36.84,65.48,13.98,No_failure
12-11-2021,17.68,3.5,40,93.14,90,40,160.16,54.68,71.64,1035.14,0.55,27.65,11.49,16.79,No_failure
01-11-2021,6.98,3.03,22.23,89.97,59.3,15.76,125.67,47.66,100,1622.7,60,44.66,-5.51,14.91,No_failure
21-05-2021,11.58,2.92,16.67,93.3,77.35,19.16,276.23,44.48,70,1095.5,53.8,0.87,-10.2,18.66,No_failure
25-04-2021,13.81,2.27,17.53,76.26,65.44,-6.99,145.62,44.85,100,1744.16,60,78.98,-25.55,13.16,No_failure
04-06-2021,25.01,2.79,7.89,92.59,73.29,21.18,206,50.81,70,1627.84,60,43.05,36.41,12.9,No_failure
19-05-2021,15.75,2.85,40,72.41,63.93,-4.77,176.78,48.35,82.12,1440.12,55.81,20.87,36.54,18.43,No_failure
20-07-2021,8.25,2.86,40,79.3,84.56,40,246.89,52.98,100,1469.61,60,11.15,16.19,16.74,No_failure
20-06-2021,18.42,2.64,40,99.56,62.87,33.2,276.47,32.83,100,1361.85,58,98.81,37.33,10,No_failure
07-07-2021,21.41,3.03,27.21,93.96,66.99,-6.99,110.73,45.92,70,1425.67,30.79,106.4,-31.11,14.14,No_failure
16-09-2021,24.72,3.2,4.02,91.07,67.77,26.17,106.97,49.25,100,1588.21,39.93,18.88,-15.19,14.74,No_failure
05-03-2021,23.09,2.94,40,86.52,61.95,10.96,82.69,54.06,70,1707.79,3.21,39.43,50.75,19.7,No_failure
30-05-2021,43.85,0.56,-34.1,25.39,106.52,-13.48,4.53,20.44,42.98,430.04,178.48,189.74,-63.72,21.35,Failure
29-05-2021,30,3.5,15.19,78.28,78.94,8.4,247.57,56.65,100,1554.3,3.04,8.68,-15.2,20,No_failure
18-10-2021,12.17,2,40,71.6,50,-5.28,242.19,39.61,70,1633.2,60,18.89,0.65,18.39,No_failure
15-07-2021,17.25,2.72,40,86.65,60.39,17.22,194.43,45.58,70,1251.88,60,6.82,-8.25,13.16,No_failure
17-05-2021,18.34,2.4,22.23,75.63,69.36,18.77,170.45,37.85,70,1313.62,21.54,29.65,55.95,14.26,No_failure
22-01-2021,20.53,2.76,40,89.11,78.91,-5.93,276.02,50.64,70,1103.19,16.01,16.3,24.07,15.46,No_failure
03-01-2021,19.42,2.15,40,98.58,60.68,40,136.56,60,70,1212.94,2.3,25.97,80,17.69,No_failure
24-12-2021,,2.48,7.1,99.95,75.18,-17.52,160.31,37.59,70,1577.34,0.3,31.85,-4.23,13.62,No_failure
17-12-2021,22.63,3.5,40,71.31,80.7,-20,136.51,52.46,70,1664.78,11.36,24.35,26.56,18.65,No_failure
11-02-2021,19.01,3.02,40,78.13,50,25.24,133.08,47.05,100,1562.72,32.84,31.04,-15.12,13,No_failure
08-10-2021,24.91,2.22,40,99.73,68.95,-20,171.44,55.1,100,1331.82,3.8,1.62,80,14.73,No_failure
08-10-2021,13.1,3.34,32.11,88.42,75.48,21.76,160.7,30,70,1312.48,16.28,26.11,-30.07,12.7,No_failure
21-11-2021,21.79,2.63,16.27,89.96,50,4.98,271.01,58.34,71.11,1137.25,27.51,12.36,13.23,15.66,No_failure
19-03-2021,4.65,3.46,35.15,72.07,50,-7.79,113.51,43.75,100,1448.12,6.67,136.14,24.5,15.28,No_failure
16-11-2021,12.58,2.24,29.93,70.59,75.58,12.15,225.79,53.03,100,1000,,9.79,-6.52,13.15,No_failure
14-08-2021,19.33,3.34,16.03,83.61,58.74,39.48,50,60,70,1240.02,41.63,12.12,-24.9,16.5,No_failure
04-10-2021,22.07,2.98,8.51,89.2,75.47,15.58,191.86,46.83,100,1365.85,11.82,47.22,28.58,13.72,No_failure
17-08-2021,18.81,2.8,40,84.73,68.91,-20,132.73,30,70,1279.02,53.58,43.57,67.74,12.07,No_failure
22-11-2021,0.51,11.19,41.13,126.63,120.45,71.02,351.09,88.61,146.04,2201.03,74.5,166.91,117.59,78.26,Failure
25-07-2021,7.35,2.85,3.86,78.49,70.44,-18.69,71.68,44.01,91.12,1356.27,10.62,26.31,35.05,,No_failure
12-07-2021,17.93,3.13,38.21,74.68,90,-15.41,228.89,47.44,70,1590.37,10.39,15.67,7.57,14.97,No_failure
22-06-2021,21.68,2.96,38.17,99.18,79.03,-0.34,214.66,43.61,70,1516.1,30.06,108.1,28.85,15.71,No_failure
07-07-2021,1.92,11.51,57.25,134.71,115.1,73.88,353.6,87.63,149.04,2423.4,77.44,-203.44,116.42,71.58,Failure
29-04-2021,11.39,2.45,40,71.87,86.46,8.27,300,48.22,100,1167.43,25,8.69,8.51,13.45,No_failure
17-02-2021,16.68,2.22,15.93,89.51,50,40,219.32,43.16,70,1391.22,36.84,10.54,10.56,15.72,No_failure
06-05-2021,22.62,3.09,6.31,78.88,88.41,-5.34,243.36,45.14,100,1252.1,6.2,42.04,42.16,17.04,No_failure
23-01-2021,30,2.57,40,94.57,74.84,40,195.92,51.97,70,1445.05,3.07,43.64,28.12,16.56,No_failure
03-11-2021,18.49,2.59,23.32,91.08,72.94,30.68,147.93,40.84,70,1606.72,35.29,30.1,80,16.22,No_failure
03-09-2021,8.98,2.85,2.55,93.46,76.32,11.09,73.49,43.25,76.09,1340.02,14.9,15.54,73.38,18.07,No_failure
23-02-2021,14.89,3.5,29.76,83.27,65.4,13.96,126.94,36.83,70,1494.71,60,4.5,-4.46,18.78,No_failure
09-12-2021,10.26,2.58,40,90.22,52.32,34.83,99.42,31.21,100,1280.14,5.53,41.48,38.97,14.39,No_failure
23-07-2021,23.35,2.53,18.83,86.6,76.8,-8.11,158.47,48.68,70,1344.28,22.47,41.31,28.3,10,No_failure
22-06-2021,14.52,2.41,40,96.84,52.6,-4.58,207.98,46.8,100,1199.7,22.8,27.17,-15.58,15.82,No_failure
12-03-2021,8.91,3.22,8.75,71.78,80.48,21.56,266.19,45.94,70,1604.5,5.17,19.99,22.04,13,No_failure
21-02-2021,38.74,0.15,-58,16.24,117.51,2.95,5.95,22.55,33.75,533.23,99.22,312.08,-82.65,26.15,Failure
19-02-2021,38.85,0.16,-48.74,35.89,122.83,-0.6,27.82,-3.79,35.71,457.6,110.75,165.15,-77.7,20.88,Failure
03-09-2021,17.53,,40,84.7,73.45,5.61,226.67,53.14,70,1193.08,19.1,50.95,20.72,10.51,No_failure
19-08-2021,8.45,2.54,40,72.33,90,18.86,189.7,36.59,71.05,1740.51,60,8.55,28,12.2,No_failure
03-06-2021,13.16,2.36,25.91,76.65,90,38.54,105.29,47.62,100,1176.65,8.2,159.5,-20.65,15.9,No_failure
08-01-2021,44.42,0.87,-59.98,57.19,109.37,-3.95,6.63,1.98,57.76,541.64,129.84,-151.56,-59.26,21.06,Failure
26-05-2021,23.64,3.39,22.95,89.69,79.76,15.39,268.41,46.47,80.24,1178.36,60,43.23,31.57,17.3,No_failure
30-04-2021,27.08,3.14,2.94,76.17,68.34,4.42,92.95,33.31,70,1581.29,19.59,149.54,19.1,18.12,No_failure
21-10-2021,16.23,2.88,8.27,88.04,90,33.58,168.76,34.38,100,1764.04,60,30.07,10.24,13.59,No_failure
27-03-2021,9.11,2.98,38.4,99.4,65.09,15.91,125.93,40.96,70,1188.01,58.62,39.35,42,18.7,No_failure
13-12-2021,12.68,2.43,40,72.89,79.81,16.98,135.36,37.33,70,1308.24,60,64.99,16.29,15.89,No_failure
05-08-2021,22.31,2.86,3.8,79.67,54.44,5.34,252.82,30,100,1588.38,6.84,90.86,51.36,12.83,No_failure
20-03-2021,41.88,1.07,-36.65,47.57,116.66,-11.78,28.77,7.01,17.49,692.89,80.7,-20.93,-55.85,22.03,Failure
07-12-2021,15.47,3.17,40,99.14,50,-10.52,108.92,41.82,85.95,1800,60,26.01,0.56,15.81,No_failure
03-11-2021,1.72,10.17,27.85,127.86,123.35,64.09,427.93,75.11,116.43,2194.53,89.85,158.97,117.21,79.55,Failure
19-01-2021,3,,35.45,78.79,65.36,37.74,62.67,55.37,70,1367.11,59.7,43.06,76.31,12.73,No_failure
23-03-2021,15.24,3.15,21.4,85.96,78.94,-4.3,50,34.51,70,1536.82,2.87,26.58,80,13.62,No_failure
11-12-2021,9.58,2.34,40,84.61,72.68,26.07,133.3,44.7,100,1286.5,60,55.79,-31,13.56,No_failure
10-09-2021,20.51,2.24,26.66,91.54,50,-8.61,174.62,49.31,70,1205.56,60,26.1,80,11.54,No_failure
05-04-2021,15.33,3.12,40,96.46,53,-15.93,116.8,47.9,70,1385.06,5.08,222.67,64.96,17.54,No_failure
25-08-2021,15.28,3.22,18.23,72.32,61.79,17.35,207.83,48.22,100,1529.47,33.87,113.87,60.21,16.21,No_failure
06-09-2021,17.45,2.61,40,79.19,57.12,23.41,193.71,43.86,70,1379.83,10.95,7.39,46.99,14.07,No_failure
27-06-2021,4.37,3.16,40,72.91,81.6,23.52,93.01,44.91,71.35,1392.89,55.5,121.38,80,18.49,No_failure
09-12-2021,7.61,3.26,,85.67,50,20.8,124.91,30,70,1493.01,43.62,101.11,21.59,17.9,No_failure
13-09-2021,1.32,10.48,146.19,122.51,116.08,81.1,394.92,98.52,130.85,2034.35,68.65,210.19,115.37,82.28,Failure
26-10-2021,15.06,3.02,38.19,88.87,50,-20,113.15,47.27,70,1800,12.84,25.07,43.85,14.7,No_failure
07-07-2021,25.98,2.57,14.61,74.08,63,21.43,214.21,37.33,100,1599.17,18.01,88.59,78.73,11.37,No_failure
18-03-2021,18.46,2.5,3.88,76.53,55.09,6.88,209.61,55.72,70,1061.59,0.83,8.78,-1.89,13.59,No_failure
09-07-2021,15.56,2.2,40,77.65,77.03,28.01,181.17,51.61,100,1252.83,25.41,70.06,12.85,16.34,No_failure
26-05-2021,25.75,2.68,10.31,76.13,80.82,0.64,113.63,53.55,70,1347.54,31.62,23.55,67.02,20,No_failure
14-06-2021,16.28,3.45,40,94.97,72.41,20.49,229.59,39.76,70,1666.41,4.69,24.48,12.69,13.92,No_failure
11-10-2021,1.48,10.44,-5.93,135.09,116.46,78.15,360.9,82.01,114.13,2249.44,156.76,358.24,102.71,93.71,Failure
24-06-2021,42.25,0.41,-57.88,58.48,125.39,-16.38,33.58,10.79,36.54,578.17,93.89,37.05,-89.7,24.26,Failure
13-11-2021,18.25,2.37,40,94.93,78.32,8.34,128.12,43.06,87.37,1310.1,15.37,0.89,44.85,13.5,No_failure
06-07-2021,30,3.22,3.34,91.55,55.28,-17.32,171.39,44.2,100,1508.17,23.83,44.52,39.57,10.74,No_failure
20-05-2021,40.22,0.61,-37.88,31.14,129.84,-14.78,32.71,18.68,43.51,558.65,113.3,235.35,-60.96,24.18,Failure
07-10-2021,11.06,2.68,40,87.1,75.26,7.82,143.59,50.98,70,1578.13,60,30.52,31.29,18.23,No_failure
03-04-2021,12.41,3.02,27.94,76.15,76.77,22.36,121.15,46.26,100,1512.52,3.97,11.99,-34.06,15.21,No_failure
15-05-2021,5.95,2.94,15.52,94.29,62.82,32.54,243.82,30,70,1356.33,26.67,47.52,-20.86,13.18,No_failure
01-10-2021,18.12,2.83,40,96.18,83.84,40,278.61,38.58,70,1253.58,17.17,111.14,69.87,19.32,No_failure
06-06-2021,23.15,3.15,9.14,78.92,52.06,-0.58,192.06,54.89,80.47,1682.57,60,9.78,12.62,16.29,No_failure
24-08-2021,15.42,3.2,40,98.85,70.89,25.8,300,37.87,100,1542.04,4.46,20.95,51.76,11.49,No_failure
24-01-2021,16.4,3.5,40,88.4,59.65,0.94,73.09,52.48,100,1466.92,60,46.93,15.06,17.16,No_failure
06-08-2021,1.08,10.33,89.09,123.42,112.66,66.92,355.36,80.43,116.25,2102.1,172.91,336.76,101.53,112.67,Failure
10-09-2021,19.69,3.11,3.76,72.96,74.01,-11.94,188.01,55.3,70.08,1292.26,6.09,13.42,1.48,15.76,No_failure
05-10-2021,22.91,3.24,25.25,99.44,65.47,14.19,155.39,44.97,100,1402.17,50.01,13.24,1.38,14.07,No_failure
15-12-2021,23.11,2.9,31.76,71.67,71.7,2.31,50,42.29,100,1579.03,5.87,37.58,-33.61,17.42,No_failure
16-02-2021,23.61,2.37,36.45,99.6,62.12,12.91,206.69,43.38,81.59,1251.51,13.35,15,-35.13,16.24,No_failure
28-05-2021,42.38,0.4,-33.22,67.01,120.32,-5.55,7.66,-9.77,24.99,716.39,98.7,287.61,-76.15,28.62,Failure
01-01-2021,3,3.04,40,93.82,90,14.29,137.31,45.64,100,1164.79,25.21,21.59,44.25,14.19,No_failure
28-02-2021,22.71,3.05,7.83,86.63,89.09,19.98,129.23,50.93,70,1117.01,60,137.68,31.8,14.25,No_failure
28-07-2021,17.83,2.47,2.82,73.86,74.62,30.03,229.74,42.76,70,1710.54,5.85,27.72,57.72,18.1,No_failure
17-07-2021,9.65,2.31,40,76.43,56.99,22.76,92.79,30.17,70,1508.66,1.32,50.5,46.66,20,No_failure
28-10-2021,15.64,3.16,40,73.73,81.65,-15.31,300,34.8,100,1522.09,60,22.46,52.48,15.46,No_failure
23-04-2021,11.68,2.49,38.5,95.54,89.7,-5.86,125.49,45.54,70,1561.97,60,29.73,8,10,No_failure
12-09-2021,24.47,3.5,40,88.25,76.78,9.01,219.56,48.68,70,1095.59,14.91,1.07,-19.12,10,No_failure
31-12-2021,29.96,5.63,49.35,89.89,56.48,-2.97,156.78,73.8,113.14,2901.36,60,72.95,35.1,38.23,No_failure
05-08-2021,17.12,3.5,34.08,95.63,59.08,23.8,117.06,41.09,70,1358.16,60,22.14,-21.46,13.45,No_failure
04-05-2021,40.5,0.53,-39.57,67.33,118.1,-2.01,32.52,20.24,18.75,759.03,124.01,281.43,-50.34,20.41,Failure
25-12-2021,19.29,3.03,40,90.16,57.57,22.41,243.03,40.67,100,1645.26,,25.47,47.34,15.68,No_failure
30-11-2021,0.25,11.5,-6.77,140.1,104.41,75.94,387.77,92.37,146.52,2069.24,70.94,326.88,105.77,78.73,Failure
27-08-2021,24.1,3.43,31.59,97.69,90,-0.85,230.28,38.95,70,1312.28,12.79,32.01,52.03,15.91,No_failure
31-05-2021,17.38,2,0.12,92.02,65.72,38.49,157.36,47.19,70,1367.31,37.81,38.85,1.95,12.42,No_failure
24-01-2021,8.46,2.28,40,79.21,50.01,-9.86,165.34,43.05,70,1548.35,60,26.58,72.55,16.63,No_failure
26-07-2021,22.39,3.31,20.92,81.04,90,10.29,122.78,45.02,70,1162.48,60,44.02,40.26,12.81,No_failure
10-06-2021,43.81,0.48,-38.17,40.55,110.51,-9.35,10.78,24.5,39.31,369.73,108.31,174.36,-83.81,28.55,Failure
01-11-2021,7.43,2.95,23.27,79.67,54.74,9.64,262.13,51.37,70,,60,9.45,38.88,16.65,No_failure
20-12-2021,14.56,2.88,2.78,92.94,64.13,40,159.43,60,100,1360.35,18.64,48.05,1.48,18.82,No_failure
10-05-2021,17.65,3.06,40,83.76,57.96,6.94,191.65,39.84,70,1282.96,27.15,16.2,7.08,15.04,No_failure
31-07-2021,1.02,11.73,25.95,123.33,107.06,74.78,419.92,70.2,143.39,2449.62,125.63,207.63,115.34,116.41,Failure
25-04-2021,20.73,2.25,1.25,96.92,55.82,-0.98,300,50.34,70,1035.71,8.07,106.24,62.08,12.39,No_failure
13-07-2021,18.31,2.94,27.6,81.64,76.06,6.63,217.44,30,70,1519.28,38.92,104.4,-20.98,14.62,No_failure
18-01-2021,3.34,3.5,40,86.61,64.91,-4.72,254.31,39.55,70,1031.74,48.69,157.88,1.47,10.93,No_failure
11-05-2021,18.57,2.13,40,79.94,90,10.73,207.42,48.08,70,1295.55,58.61,336.87,-33.79,16.8,No_failure
16-12-2021,5.88,2.8,32.43,73.63,82.66,30.48,143.71,43.55,100,1289.2,2.08,19.02,60.48,14.43,No_failure
19-04-2021,8.27,3.3,11.16,94.64,50,11.9,213.11,34.32,100,1336.27,60,152.91,29.16,16.54,No_failure
29-06-2021,18.2,2.75,9.8,70.79,50,5.46,96.36,47.27,89.41,1421.47,51.34,8.6,43.35,12.42,No_failure
08-02-2021,42.07,1.02,-43,55.12,111.88,-7.8,25.1,20.02,10.72,371.93,129.94,218.43,-61.27,26.34,Failure
18-06-2021,15.81,3.19,14.95,88.29,79.24,10.51,197.61,38.7,85.23,1000,37.35,7.81,-39.44,19.95,No_failure
12-10-2021,8.1,3.35,40,86.86,84.97,-2.96,204.82,43.57,70,1299.12,12.73,8.55,-22.66,19.34,No_failure
10-07-2021,1.39,6.58,150.36,131.49,105.07,65.37,360.63,99.26,136.28,2296.26,137.42,148.44,105.93,90.87,Failure
13-11-2021,27.05,2.98,40,83.32,70.75,21.66,179.57,44.91,70,1463.42,40.25,2.95,12.56,13.1,No_failure
15-10-2021,18.6,3.35,20.42,98.97,72.69,0.86,206.94,44.4,100,1195.7,16.71,44.67,-23.4,12.91,No_failure
12-02-2021,3,2.66,5.48,89.61,68.52,7.09,295.83,48.14,100,1265.35,9.88,23.89,77.45,15.31,No_failure
22-04-2021,39.56,0.32,-47.26,47.47,115.38,-9.98,31.75,23.39,26.23,467.91,138.51,188.2,-79.93,20.2,Failure
15-01-2021,39,0.55,-58.55,13.04,129.44,4.03,5.37,-11.65,56.29,684.44,102.89,117.05,-86.3,20.72,Failure
11-09-2021,26.14,3.21,40,99.63,76.83,-8.49,136.38,53.32,92.24,1132.11,18.51,26.38,54.27,11.32,No_failure
31-10-2021,1.82,7.02,11.11,142.84,123.84,70.47,423.55,93.57,135.37,2187.94,155.93,93.83,98.3,95.82,Failure
07-11-2021,10.72,2.12,26.08,84.33,52.83,-8.26,161.16,56.22,70,1700.71,14.79,14.95,27.27,13.71,No_failure
16-04-2021,14.23,2.67,40,82.92,89.83,35.09,200.7,48.99,100,1374.61,4.6,59.88,4.18,15.39,No_failure
27-06-2021,14.51,2.99,40,74.36,78.65,31.43,260.97,34.94,70,1257.41,60,53.12,65.58,17.44,No_failure
26-12-2021,26.47,6.26,12.33,75.38,90,40,120.01,40.95,70,2586.35,14.8,5.47,29.65,17.31,No_failure
19-08-2021,18.04,3.04,4.62,71.4,57.88,1.1,50,60,70,1493.13,3.29,17.4,-9.4,18.3,No_failure
29-05-2021,21.86,2.87,24.68,92.75,70.21,-1.03,124.16,40.52,70,1497.47,45.85,26.06,46.67,17.9,No_failure
15-07-2021,21.65,2.15,40,74.54,68.9,6.67,91.04,57.59,70,1158.29,60,78.63,-0.8,15.23,No_failure
17-02-2021,19.25,3.38,3.59,77.97,75.1,-12.87,215.31,39.72,70,1380.84,1.68,50.19,80,15.9,No_failure
25-09-2021,16.8,2.02,4.12,94.87,79.58,4.12,266.96,59.25,85.08,1580.92,60,83.82,-1.34,12.19,No_failure
16-09-2021,0.44,6.63,10.08,125.27,116.16,78.16,443.28,72.09,135.18,2118.15,66.87,268.55,115.51,107.13,Failure
27-04-2021,22.66,3.3,38.46,80.97,84.82,27.08,300,60,70,1757.36,0.58,0.98,80,19.17,No_failure
02-08-2021,14.79,3.41,7.74,84.1,65.57,-7.25,165.34,41.25,100,1393.57,12.44,39.7,3.99,14.08,No_failure
16-12-2021,3,3.01,27.08,77.33,59.6,-6.44,158.22,51.3,70,1554.03,11.86,77.95,17.37,14.78,No_failure
06-08-2021,18.08,3.09,0.4,73.06,73.1,32.88,176.54,35.81,100,1294.1,44.7,54.66,41.1,13.85,No_failure
04-01-2021,17.62,2.6,15.76,85.31,76.03,10.15,188.58,55.17,70,1459.82,26.97,17.5,-35.32,14.1,No_failure
02-01-2021,18.32,2.68,39.65,74.5,66.78,-11.36,53.36,51.73,70,1406,18.6,86.38,69.06,14.54,No_failure
11-07-2021,14.09,2.52,40,89.94,70.71,13.07,86.97,58.84,70,1198.94,60,18.54,-10.97,15.98,No_failure
